02 14,02 arena,04 in,06 28,10 opponent,11 atp,12 teams,125 points,12th seed,13 26,14 04,14 it,14th swiss,18 24,18 55,18 countries,19 aces,19 he,1990s and,20 time,2000 australian,2000 years,2016 and,2016 he,2018 after,2018 semi,2020 at,20th ranked,24 finals,26 aces,26 it,28 let,37 first,37 year,400 points,60 tickets,6pm bst,90s lot,93th ranked,99th atp,99th overall,about her,about it,about perspective,about the,absorb that,account shows,aces in,aces past,across kevin,across the,action at,added it,advanced to,african serve,african won,after also,after arriving,after beating,after hours,after the,after winning,afternoon before,afternoon to,again at,against alexander,against either,against first,against juan,against kevin,against kukushkin,against medvedev,against romanian,against verdasco,ago and,aims for,alexander zverev,all be,all but,all of,all the,all there,all think,all week,along with,also beating,also had,also lead,also not,always but,always easy,always very,am free,an easier,an unforgettable,and 99th,and as,and away,and being,and better,and britain,and condensed,and enjoy,and even,and final,and footage,and friends,and great,and had,and he,and her,and if,and in,and interests,and irina,and is,and kevin,and know,and kyle,and let,and london,and lot,and make,and my,and nadal,and never,and novak,and rafael,and second,and sometimes,and tells,and tennis,and the,and then,and too,and train,and try,and ve,and want,and will,and with,and wrapping,anderson and,anderson defeated,anderson has,anderson hit,anderson novak,anderson on,anderson twice,anderson will,another chance,another match,any commitment,any feelings,any players,anyhow this,ap roger,appear for,appearance in,are all,are so,are very,arena nadal,argentina and,around the,arriving at,art of,as fear,as he,as if,as it,as long,as tennis,as well,asian hard,aside from,at all,at basel,at fifth,at he,at her,at his,at shanghai,at the,at this,at various,atmosphere especially,atmosphere have,atp events,atp finals,atp intended,atp title,atp titles,atp world,attitudes of,audience because,australian open,australian venues,away from,away the,away ties,back at,backhand he,ball children,bank open,barcelona footballer,basel and,basel last,basel main,basel switzerland,basel without,baseline copil,basically no,be about,be better,be friends,be introduced,be ready,be the,be tricky,be watched,beat every,beating mikhail,beating no,beating romanian,beating seventh,beating zverev,because it,because we,because you,become better,been forced,been handed,been made,been the,before deciding,before going,before potential,before the,began to,begin next,being more,being under,best serve,best weeks,better every,better meanwhile,better to,between some,bid to,big boost,big deal,big event,biggest storylines,billion in,bit definitely,bit not,bogota in,boost to,borna coric,both tours,break point,break points,break serve,break zverev,britain received,british no,broke anderson,broke through,brother mischa,bst davenport,but as,but didn,but first,but instead,but maybe,but non,but not,but really,but she,but still,but the,but ultimately,but with,by all,by barcelona,by beating,by netting,by organisers,came at,came through,campaign on,can all,can be,can improve,capital this,cards to,career atp,career by,career matchups,career the,career title,career win,categorized you,caught up,cecchinato in,celebrate as,century in,century the,champion has,champion jack,chance on,chance to,chance when,chances of,change after,changed where,chardy nadal,chasing his,children my,children the,chunks of,cilic in,claimed his,claims the,clash with,classic home,clearly you,clinched on,clinching after,close out,close to,co hosts,coaching debate,coaching should,combined with,come across,coming up,commit to,commitment they,compete along,competition is,competition speaking,competitive girl,competitor and,completely different,condensed davis,consciously maybe,consult could,consult with,controversial competition,conversation about,copil fired,copil has,copil in,copil on,copil the,copil upset,coric or,corners was,could also,could come,could could,could have,could lose,could move,could not,could play,could pull,could see,could then,countries in,course has,course we,court coaching,court for,court playing,court season,court this,courts or,courts when,cup clash,cup gave,cup in,cup weeks,cup were,currently in,cut for,daniil medvedev,davenport enjoyed,davenport think,davis cup,day we,days to,deadline kosmos,deal because,dearest to,debate nina,decades ago,decades kosmos,decide federer,decide if,deciding whether,decision he,decision in,defeated fernando,defending champion,defending or,defending points,definitely in,defunct world,del porto,delighted to,designed for,didn get,didn have,didn serve,didn to,different interests,different jobs,different on,different parts,difficult but,difficult draw,discuss the,djokovic and,djokovic could,djokovic djokovic,djokovic has,do not,do there,do what,do with,doesn mean,doing is,dominated the,dominic thiem,don like,don really,doubles triumphs,doubt it,doubts about,drama 14,draw and,draw has,draw including,draw where,dropped his,dropped serve,due to,during the,earlier semifinal,earlier this,easier time,easy in,edmund is,edmund won,eight man,eight straight,either borna,either fernando,either former,either karen,either milos,emotional for,emotions sometimes,end his,end of,ended very,ending event,enjoy glittering,enjoy the,enjoyed most,enough clearly,environment and,erste bank,especially between,even though,event and,event at,event in,event novak,events nishikori,eventually it,every day,every person,every single,everyone just,everyone knows,exactly what,existent highly,expectations of,face either,faces in,faces jan,falconi discuss,familiar faces,family and,fear no,feature 18,february 2016,february don,february nishikori,fed cup,federation up,federer 37,federer added,federer advanced,federer dominated,federer final,federer had,federer has,federer is,federer projected,federer said,federer success,federer will,federer withdraw,federer won,feel federer,feel like,feel that,feelings too,fellow spaniard,felt good,felt like,fernando verdasco,few minutes,few weeks,fifth career,fifth ranked,fifth seeded,filip krajinovic,filip kranjovic,final against,final could,final for,final he,final major,final of,final set,final the,final with,finalists and,finally in,finals against,finals and,finals currently,finals due,finals in,finals since,fired 26,first break,first broke,first career,first irina,first match,first round,first rounds,first set,first the,first title,fitness before,flew to,flowers as,fly to,focusing on,footage from,footballer gerard,for decades,for first,for his,for london,for me,for my,for practice,for the,for those,forced to,forehand volley,forget his,forget your,format to,former world,four 2018,four times,fourth chance,frame to,france and,free and,french capital,fresh for,friday and,friendly and,friendly or,friendly right,friends as,friends away,friends but,friends that,friends with,from the,future generation,future on,game as,game by,gave him,generation of,gerard pique,german in,get along,get another,get to,get underway,getting used,girl say,give precedence,give their,given the,giveth and,giving and,glittering career,go and,go for,going to,going up,gone on,good all,grand slam,great atmosphere,greatest of,had an,had his,had smaller,had the,had to,handed difficult,handed him,happens he,happy here,happy to,hard court,has basically,has been,has different,has lost,has no,has not,has revealed,has said,has shot,has since,has struggled,has two,has voiced,has won,hasn triumphed,have completely,have ended,have friends,have not,have promised,have the,have time,have to,he came,he can,he clinched,he could,he faces,he has,he hunts,he opted,he purchased,he reaches,he said,he strides,he then,he used,he was,he will,he would,headed by,held serve,hellos but,helping some,her semifinal,her success,her third,her wta,here do,here when,hide any,highly doubt,him my,him three,his 19,his 99th,his campaign,his career,his chances,his family,his first,his fitness,his fourth,his hometown,his long,his ninth,his only,his opening,his record,his second,his serve,his service,his third,his two,hit nine,hitting the,home and,home tournament,hometown event,hometown tournament,hoping fellow,hoping he,hosts nina,hours with,how feel,huge chunks,huge shift,hunting the,hunts his,if he,if it,impossibly short,impression that,improve his,in 2016,in action,in atp,in basel,in bid,in bogota,in february,in his,in january,in late,in london,in madrid,in medvedev,in memphis,in new,in ninth,in openly,in paris,in prize,in recent,in round,in shanghai,in sight,in singapore,in sundays,in that,in the,in very,in win,including beating,incredibly happy,indoors final,indoors in,indoors last,indoors on,indoors this,indoors title,indoors tournament,injury play,injury the,instead of,intended re,interested in,interests and,interests have,international tennis,interview she,into themselves,introduced by,irina falconi,irina give,irina looks,is 19,is always,is big,is chasing,is doing,is finally,is headed,is hoping,is hunting,is in,is it,is just,is my,is not,is ready,is really,is scheduled,is set,is that,is the,is where,it and,it big,it can,it different,it is,it just,it makes,it maybe,it means,it might,it no,it of,it really,it seems,it stands,it started,it this,it tilts,it very,it was,it were,jack sock,jan lennard,january 2020,january before,jeremy chardy,jo wilfried,job here,jobs and,juan martin,just because,just felt,just getting,just stumble,just thinks,just very,karen khachanov,kazakhstan in,kei nishikori,kept to,kevin anderson,khachanov or,kind of,knee injury,know if,know players,know that,knows this,kosmos handed,kosmos is,kosmos who,kranjovic federer,kukushkin of,kukushkin who,kyle edmund,last title,last week,last weekend,last weeks,late 1990s,late november,latter rounds,launch of,launched and,lead to,leads anderson,left me,lennard struff,let also,let another,life more,life think,like being,like in,like it,like roger,like the,lines enough,little bit,little rest,locker room,locker rooms,london but,london next,london podcast,long as,long losing,look event,look how,look like,looks back,lose 400,losing huge,losing streak,lost eight,lot more,lot of,love and,made and,madrid next,main draw,major players,major tournament,make decision,make people,make your,makes me,man event,many other,many players,marco cecchinato,maria sharapova,marin cilic,marius copil,martin del,masters court,masters draw,masters official,match against,match on,match point,match pretty,matches against,matches of,matches than,matchups but,maybe my,maybe should,maybe that,maybe we,me anyhow,me eventually,me incredibly,me it,me three,me to,mean that,mean too,means the,meanwhile federer,medvedev and,medvedev netted,medvedev next,medvedev on,medvedev three,meeting this,memphis in,men tour,mentality of,met them,mid 2000,might be,mikhail kukushkin,millennium it,milos raonic,minutes have,mischa federer,misfiring the,miss spain,moments much,moments seeing,monday am,money over,month in,month nadal,month nishikori,more consciously,more difficult,more friendly,more giving,more quiet,more to,most of,move to,much more,much tennis,much think,my children,my first,my hellos,my home,my job,my last,my life,my parents,my sister,my team,nadal appearance,nadal could,nadal flew,nadal has,nadal in,nadal is,nadal will,necessarily during,negative it,net so,netted from,netting backhand,never dropped,never forget,new look,new millennium,new york,next february,next few,next month,next quarter,next service,next year,nice environment,night felt,nina and,nina pantic,nine of,ninth place,ninth swiss,ninth time,ninth title,nishikori hasn,nishikori held,nishikori leads,nishikori reached,nishikori will,nishikori with,no friends,no has,no injury,no kyle,no marin,no milos,no not,no problems,no secret,non existent,not always,not at,not forget,not hitting,not know,not lot,not make,not necessarily,not played,not really,not sending,not the,not think,novak djokovic,november 18,november combined,now said,number three,of 11,of 2018,of any,of changed,of course,of defending,of federer,of focusing,of friends,of her,of his,of kazakhstan,of my,of paris,of players,of playing,of points,of pressure,of professional,of qualifying,of that,of the,of what,official twitter,old claimed,older brother,olympic weeks,on both,on by,on career,on court,on friday,on his,on monday,on saturday,on sunday,on the,on thursday,on to,on tour,on tuesday,on wednesday,on what,one in,one of,one to,one week,only left,only previous,onto court,open but,open on,open semi,open will,opening match,opening set,openly speaking,opinions on,opponent copil,opponent filip,opted out,or across,or close,or dominic,or filip,or jeremy,or jo,or losing,or the,or wednesday,or when,organisers kosmos,organisers of,organisers who,other things,ourselves quite,out it,out of,out the,ovations all,over the,over top,over two,overall federer,pantic and,parents my,paris and,paris final,paris in,paris is,paris masters,paris on,part of,parts of,past zverev,people had,people happy,people were,per year,percentage stats,person has,person whether,perspective 06,pique who,place nishikori,play 93th,play defending,play federer,play in,play marco,play matches,played four,played tennis,player has,player so,players and,players argentina,players defending,players feel,players flowers,players have,players helping,players is,players like,players on,players out,players slowly,players stefanos,players think,players we,players when,playing competitor,playing the,playing were,pleasant atmosphere,podcast co,point against,point chance,point slip,point to,points 02,points in,points of,points so,porto with,potential quarter,practice the,precedence to,pressure federer,pretty competitive,pretty friendly,previous match,previous meeting,prize money,problems in,professional tennis,projected route,promised the,prove his,pull out,purchased 60,qualifier marius,qualify for,qualifying he,qualifying last,qualifying rounds,quarter century,quarter final,quickly today,quiet into,quite bit,rafael nadal,ranked german,ranked marius,ranked medvedev,raonic or,re categorized,re going,re in,re interested,re launch,re launched,re tennis,reach the,reached his,reaches the,ready for,ready to,really close,really feel,really friendly,really hide,really kind,really nice,received wild,recent interview,record is,replace the,rest federer,retire from,revealed that,right now,roger coming,roger federer,romanian aims,romanian qualifier,room or,rooms felt,round before,round british,round copil,round federer,round on,round opponent,round two,rounds but,rounds can,rounds next,rounds of,route to,russian player,said after,said davenport,said didn,said do,said don,said earlier,said he,said of,said she,said that,said think,same sport,saturday seeking,say around,say my,scheduled to,season but,season ending,season is,season two,second and,second but,second of,second round,second seeded,second time,second title,secret that,see roger,see what,seed in,seeded anderson,seeded daniil,seeded nishikori,seeing the,seeking ninth,seems pretty,semi finalists,semi finals,semifinal drama,semifinal he,semifinal the,semifinals winner,sending any,serve again,serve clinching,serve in,serve percentage,serve throughout,serve to,serve very,service game,set before,set the,set to,setter at,seventh seeded,shanghai in,shanghai two,sharapova has,she claims,she is,she said,shift of,short time,shot at,should be,should celebrate,should look,shows the,sight and,since gone,since he,since the,since winning,singapore one,singapore zhuhai,single person,singles court,sister and,slam champion,slam doubles,slam winner,slip in,slowly began,small part,smaller teams,smiling as,so many,so not,so things,so today,so told,so you,sock has,sock in,some of,something strategic,sometimes it,sometimes just,south african,spain davis,spaniard broke,spaniard rafael,spaniard smiling,speaking about,speaking at,sport doesn,stage it,standing ovations,stands federer,start his,started to,stats but,stay fresh,stefanos tsitsipas,still think,still was,story about,storylines aside,straight finals,strategic that,streak in,strides onto,strike up,struff in,struggled on,stumble it,success in,sunday anderson,sunday federer,sunday the,sundays final,swiss indoors,switzerland ap,taketh away,team and,team are,team cup,teams still,teams who,tells an,tennis and,tennis federation,tennis giveth,tennis is,tennis match,tennis player,tennis players,tennis since,tennis taketh,than in,than the,than to,thank my,that and,that at,that big,that exactly,that given,that had,that have,that his,that in,that jack,that kind,that organisers,that she,that something,that time,that we,that you,the 02,the 12,the 12th,the 14th,the 20,the 2000,the 20th,the 37,the 90s,the afternoon,the art,the asian,the atp,the attitudes,the audience,the australian,the ball,the basel,the baseline,the best,the biggest,the century,the classic,the competition,the controversial,the corners,the court,the courts,the cut,the davis,the deadline,the defunct,the draw,the earlier,the eight,the emotions,the end,the erste,the familiar,the fed,the fifth,the final,the first,the four,the french,the future,the greatest,the impossibly,the impression,the international,the last,the late,the latter,the lines,the locker,the matches,the men,the mentality,the mid,the moments,the negative,the net,the new,the next,the ninth,the november,the olympic,the on,the one,the opening,the paris,the people,the re,the romanian,the russian,the same,the season,the second,the semifinal,the semifinals,the singles,the south,the spaniard,the standing,the swiss,the third,the top,the tournament,the tournaments,the upcoming,the us,the veteran,the weather,the win,the wisdom,the women,the world,the wta,the year,the younger,their first,their only,their opinions,them in,them to,themselves and,then dropped,then it,then play,there are,there federer,there is,there was,they only,they re,they wanted,thiem nadal,things could,things that,think every,think everyone,think just,think there,think this,think was,think we,thinks because,third and,third final,third round,this afternoon,this is,this month,this season,this stage,this was,this week,this year,those dearest,though didn,though maybe,three days,three said,three setter,through on,through qualifying,through two,throughout against,thursday 6pm,tickets for,ties played,tilts with,time frame,time grand,time he,time in,time so,time than,time to,times per,title after,title and,title at,title of,title so,title there,title this,title win,titles last,to absorb,to appear,to be,to beat,to become,to begin,to billion,to break,to change,to close,to consult,to decide,to do,to end,to enjoy,to face,to feature,to get,to go,to have,to him,to it,to know,to lot,to love,to make,to many,to matches,to me,to miss,to ourselves,to paris,to play,to prove,to reach,to retire,to say,to stay,to strike,to thank,to the,to train,to win,to within,today even,today try,told them,too little,too much,top 10,top players,touching moments,tour finals,tour no,tour over,tour than,tour the,tournament and,tournament organisers,tournament where,tournament win,tournaments and,tours 18,train and,train in,train on,triumphed since,triumphs this,try lot,try to,tsitsipas and,tsonga in,tsonga on,tuesday or,tuesday will,twice in,twitter account,two after,two against,two decades,two grand,two players,two rounds,two weeks,uhm not,ultimately tennis,under that,underway in,unforgettable story,up break,up conversation,up in,up just,up the,up to,upcoming event,upset expectations,us open,used his,used to,various australian,ve met,venues major,verdasco anderson,verdasco or,very different,very emotional,very pleasant,very quickly,very small,very touching,very well,veteran players,victory on,voiced doubts,volley winner,want to,wanted the,wants to,was delighted,was designed,was forced,was huge,was misfiring,was not,was playing,was the,was up,watched on,we also,we do,we had,we kept,we re,we should,we will,weather and,wednesday against,wednesday night,week 13,week and,week by,week didn,week federer,week format,week was,weekend to,weeks ago,weeks but,weeks not,weeks or,weeks that,well against,well uhm,were all,were little,were my,were the,what caught,what coaching,what happens,what they,what we,when medvedev,when on,when she,when was,where could,where he,where people,where the,whether they,whether to,who came,who could,who have,who is,who win,wild cards,wilfried tsonga,will compete,will fly,will get,will give,will go,will look,will mean,will play,will qualify,will replace,will see,will start,will try,win came,win could,win in,win my,win on,win over,win qualifying,win tennis,winner is,winner of,winner to,winner wants,winning in,winning the,wisdom of,with all,with either,with everyone,with forehand,with france,with knee,with one,with players,with so,with tennis,with the,with victory,with win,withdraw federer,within 125,without career,women tour,won his,won the,won their,world no,world number,world team,world to,world tour,would commit,wrapping up,wta title,wta tour,year after,year and,year at,year for,year his,year old,year with,years there,york in,you have,you make,you never,you re,younger players,your first,your life,zhuhai and,zverev and,zverev for,zverev in,zverev older
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
